20190106SUN27,西班牙甲組聯賽,基達菲,巴塞隆拿,6.50,4.50,1.34
20190106SUN28,葡萄牙超級聯賽,布拉加,博維斯塔,1.22,4.80,10.50
20190106SUN29,墨西哥超級聯賽,盧保斯,拿根亞,2.62,3.25,2.30
20190107MON1,亞洲盃,中國,吉爾吉斯,1.27,4.35,9.50
20190107MON2,亞洲盃,南韓,菲律賓,1.03,10.50,40.00
20190107MON4,葡萄牙超級聯賽,唐迪拉,士砵亭,5.50,3.75,1.48
20190107MON5,英格蘭足總盃,狼隊,利物浦,3.75,3.50,1.78
20190107MON6,法國足總盃,里爾,索察,1.27,4.35,9.25
20190107MON7,西班牙甲組聯賽,切爾達,畢爾包,2.22,3.10,2.85
20190107MON8,葡萄牙超級聯賽,波圖,國民隊,1.06,8.25,20.00
